file_N:22,train,seed:None,percent:5275,measured,n:1,N:4
t,I,V,V'
0.48,-0.03988,-62.33734,-62.32281
0.49,-0.0401,-62.32281,-62.30864
0.5,-0.0403,-62.30864,-62.29159
0.51,-0.04014,-62.29159,-62.27397
0.52,-0.03989,-62.27397,-62.25169
0.53,-0.03994,-62.25169,-62.22849
0.54,-0.04005,-62.22849,-62.23032
0.55,-0.04028,-62.23032,-62.23713
0.56,-0.04053,-62.23713,-62.23073
0.5700000000000001,-0.04061,-62.23073,-62.22172
0.58,-0.04066,-62.22172,-62.21813
0.59,-0.04074,-62.21813,-62.21562
0.6,-0.04082,-62.21562,-62.22514
0.61,-0.041,-62.22514,-62.23704
0.62,-0.04121,-62.23704,-62.24377
0.63,-0.04136,-62.24377,-62.24947
0.64,-0.0415,-62.24947,-62.25472
0.65,-0.04152,-62.25472,-62.25989
0.66,-0.04153,-62.25989,-62.25959
0.67,-0.04138,-62.25959,-62.2582
0.68,-0.04121,-62.2582,-62.23796
0.6900000000000001,-0.04138,-62.23796,-62.21396
0.7000000000000001,-0.04162,-62.21396,-62.20402
0.71,-0.04175,-62.20402,-62.19687
0.72,-0.04185,-62.19687,-62.18009
0.73,-0.04171,-62.18009,-62.1614
0.74,-0.04153,-62.1614,-62.15536
0.75,-0.04135,-62.15536,-62.15184
0.76,-0.04118,-62.15184,-62.15349
0.77,-0.04136,-62.15349,-62.15617
0.78,-0.04161,-62.15617,-62.16189
0.79,-0.04178,-62.16189,-62.16821
0.8,-0.04194,-62.16821,-62.1859
0.81,-0.04192,-62.1859,-62.20585
0.8200000000000001,-0.04186,-62.20585,-62.22138
0.8300000000000001,-0.04176,-62.22138,-62.23602
0.84,-0.04165,-62.23602,-62.25268
0.85,-0.04133,-62.25268,-62.26974
0.86,-0.04095,-62.26974,-62.27932
0.87,-0.04052,-62.27932,-62.28741
0.88,-0.04007,-62.28741,-62.28632
0.89,-0.04019,-62.28632,-62.28339
0.9,-0.04043,-62.28339,-62.27412
0.91,-0.04094,-62.27412,-62.26359
0.92,-0.04151,-62.26359,-62.24977
0.93,-0.04203,-62.24977,-62.23531
0.9400000000000001,-0.04254,-62.23531,-62.22383
0.9500000000000001,-0.04281,-62.22383,-62.21295
0.96,-0.04303,-62.21295,-62.2033
0.97,-0.04314,-62.2033,-62.19391
0.98,-0.04324,-62.19391,-62.20456
0.99,-0.04313,-62.20456,-62.21921
1.0,-0.04298,-62.21921,-62.22593
1.01,-0.04265,-62.22593,-62.23106
1.02,-0.04228,-62.23106,-62.22251
1.03,-0.04171,-62.22251,-62.21123
1.04,-0.0411,-62.21123,-62.21221
1.05,-0.04105,-62.21221,-62.21563
1.06,-0.04111,-62.21563,-62.20311
1.07,-0.04111,-62.20311,-62.18742
1.08,-0.04109,-62.18742,-62.18898
1.09,-0.041,-62.18898,-62.19396
1.1,-0.04088,-62.19396,-62.19651
1.11,-0.04055,-62.19651,-62.19858
1.12,-0.04018,-62.19858,-62.20313
1.1300000000000001,-0.04023,-62.20313,-62.20819
1.1400000000000001,-0.04036,-62.20819,-62.22318
1.1500000000000001,-0.04087,-62.22318,-62.24016
1.16,-0.04144,-62.24016,-62.23198
1.17,-0.04189,-62.23198,-62.21878
1.18,-0.0423,-62.21878,-62.21991
1.19,-0.04253,-62.21991,-62.22389
1.2,-0.04272,-62.22389,-62.23654
1.21,-0.04291,-62.23654,-62.25092
1.22,-0.0431,-62.25092,-62.25469
1.23,-0.04328,-62.25469,-62.25634
1.24,-0.04347,-62.25634,-62.2684
1.25,-0.0438,-62.2684,-62.28254
1.26,-0.04416,-62.28254,-62.29107
1.27,-0.0441,-62.29107,-62.29849
1.28,-0.04396,-62.29849,-62.2893
1.29,-0.04367,-62.2893,-62.2768
1.3,-0.04335,-62.2768,-62.26366
1.31,-0.04345,-62.26366,-62.2504
1.32,-0.04362,-62.2504,-62.23504
1.33,-0.04357,-62.23504,-62.21925
1.34,-0.04347,-62.21925,-62.21032
1.35,-0.04277,-62.21032,-62.20275
1.36,-0.04195,-62.20275,-62.20918
1.37,-0.04118,-62.20918,-62.21839
1.3800000000000001,-0.04041,-62.21839,-62.22667
1.3900000000000001,-0.03979,-62.22667,-62.23476
1.4000000000000001,-0.03919,-62.23476,-62.25374
1.41,-0.0392,-62.25374,-62.2749
1.42,-0.03932,-62.2749,-62.29689
1.43,-0.03959,-62.29689,-62.31905
1.44,-0.0399,-62.31905,-62.3269
1.45,-0.04003,-62.3269,-62.33188
1.46,-0.04012,-62.33188,-62.34213
1.47,-0.0407,-62.34213,-62.35342
1.48,-0.04137,-62.35342,-62.36815
1.49,-0.0422,-62.36815,-62.38355
1.5,-0.04307,-62.38355,-62.38721
1.51,-0.04323,-62.38721,-62.38851
1.52,-0.04325,-62.38851,-62.38272
1.53,-0.04321,-62.38272,-62.3755
1.54,-0.04316,-62.3755,-62.35782
1.55,-0.04288,-62.35782,-62.33806
1.56,-0.04254,-62.33806,-62.32528
1.57,-0.04241,-62.32528,-62.3139
1.58,-0.04231,-62.3139,-62.30521
1.59,-0.0422,-62.30521,-62.29705
1.6,-0.04208,-62.29705,-62.2713
1.61,-0.04166,-62.2713,-62.24204
1.62,-0.04119,-62.24204,-62.22441
1.6300000000000001,-0.041,-62.22441,-62.2091
1.6400000000000001,-0.04087,-62.2091,-62.20614
1.6500000000000001,-0.04143,-62.20614,-62.20564
1.6600000000000001,-0.04213,-62.20564,-62.21243
1.67,-0.04249,-62.21243,-62.22067
1.68,-0.04278,-62.22067,-62.2284
1.69,-0.04292,-62.2284,-62.23603
1.7,-0.04304,-62.23603,-62.24224
1.71,-0.04327,-62.24224,-62.24817
1.72,-0.04351,-62.24817,-62.2636
1.73,-0.04379,-62.2636,-62.28094
1.74,-0.04406,-62.28094,-62.29307
1.75,-0.04387,-62.29307,-62.30415
1.76,-0.04359,-62.30415,-62.29766
1.77,-0.04297,-62.29766,-62.28765
1.78,-0.04227,-62.28765,-62.30669
1.79,-0.04199,-62.30669,-62.33154
1.8,-0.0418,-62.33154,-62.34419
1.81,-0.04131,-62.34419,-62.3544
1.82,-0.04075,-62.3544,-62.36475
1.83,-0.04027,-62.36475,-62.37514
1.84,-0.0398,-62.37514,-62.37131
1.85,-0.03973,-62.37131,-62.36464
1.86,-0.03974,-62.36464,-62.35563
1.87,-0.03982,-62.35563,-62.34615
1.8800000000000001,-0.03991,-62.34615,-62.33238
1.8900000000000001,-0.04035,-62.33238,-62.31775
1.9000000000000001,-0.04085,-62.31775,-62.29625
1.9100000000000001,-0.04103,-62.29625,-62.27338
1.92,-0.04115,-62.27338,-62.25427
1.93,-0.04127,-62.25427,-62.2359
1.94,-0.04138,-62.2359,-62.23333
1.95,-0.04157,-62.23333,-62.23393
1.96,-0.04177,-62.23393,-62.23363
1.97,-0.04122,-62.23363,-62.23315
1.98,-0.04051,-62.23315,-62.2305
1.99,-0.04057,-62.2305,-62.22741
2.0,-0.04079,-62.22741,-62.23062
2.0100000000000002,-0.04103,-62.23062,-62.2351
2.02,-0.04129,-62.2351,-62.2418
2.0300000000000002,-0.04132,-62.2418,-62.24895
2.04,-0.0413,-62.24895,-62.25092
2.05,-0.04152,-62.25092,-62.25184
2.06,-0.04178,-62.25184,-62.26461
2.07,-0.04191,-62.26461,-62.27975
2.08,-0.04202,-62.27975,-62.28304
2.09,-0.04254,-62.28304,-62.28395
2.1,-0.04315,-62.28395,-62.28352
2.11,-0.04359,-62.28352,-62.28283
2.12,-0.04399,-62.28283,-62.29124
2.13,-0.04407,-62.29124,-62.30148
2.14,-0.04409,-62.30148,-62.29675
2.15,-0.04445,-62.29675,-62.28902
2.16,-0.04488,-62.28902,-62.29923
2.17,-0.04481,-62.29923,-62.31304
2.18,-0.04463,-62.31304,-62.30893
2.19,-0.04426,-62.30893,-62.30124
2.2,-0.04385,-62.30124,-62.29387
2.21,-0.04321,-62.29387,-62.28657
2.22,-0.04253,-62.28657,-62.29708
2.23,-0.04191,-62.29708,-62.31117
2.24,-0.04129,-62.31117,-62.30388
2.25,-0.04128,-62.30388,-62.29231
2.2600000000000002,-0.04139,-62.29231,-62.28211
2.27,-0.04123,-62.28211,-62.27218
2.2800000000000002,-0.04103,-62.27218,-62.2597
2.29,-0.04085,-62.2597,-62.2467
2.3000000000000003,-0.04067,-62.2467,-62.23782
2.31,-0.04073,-62.23782,-62.22976
2.32,-0.04084,-62.22976,-62.22902
2.33,-0.04099,-62.22902,-62.22975
2.34,-0.04114,-62.22975,-62.21508
2.35,-0.04096,-62.21508,-62.19733
2.36,-0.04072,-62.19733,-62.18717
2.37,-0.04058,-62.18717,-62.17853
2.38,-0.04047,-62.17853,-62.18561
2.39,-0.04053,-62.18561,-62.19585
2.4,-0.04063,-62.19585,-62.19002
2.41,-0.04062,-62.19002,-62.18095
2.42,-0.04059,-62.18095,-62.17602
2.43,-0.04027,-62.17602,-62.17193
2.44,-0.0399,-62.17193,-62.17057
2.45,-0.03997,-62.17057,-62.16976
2.46,-0.04013,-62.16976,-62.17981
2.47,-0.04018,-62.17981,-62.19205
2.48,-0.04021,-62.19205,-62.20515
2.49,-0.04042,-62.20515,-62.21843
2.5,-0.04066,-62.21843,-62.23307
2.5100000000000002,-0.04086,-62.23307,-62.24798
2.52,-0.04106,-62.24798,-62.23765
2.5300000000000002,-0.0414,-62.23765,-62.22224
2.54,-0.04178,-62.22224,-62.21723
2.5500000000000003,-0.04208,-62.21723,-62.2143
2.56,-0.04236,-62.2143,-62.21571
2.57,-0.04246,-62.21571,-62.21799
2.58,-0.04251,-62.21799,-62.21088
2.59,-0.04237,-62.21088,-62.20188
2.6,-0.04219,-62.20188,-62.20114
2.61,-0.04258,-62.20114,-62.20207
2.62,-0.04309,-62.20207,-62.21711
2.63,-0.04323,-62.21711,-62.235
2.64,-0.04329,-62.235,-62.25221
2.65,-0.0434,-62.25221,-62.26928
2.66,-0.04351,-62.26928,-62.26983
2.67,-0.04386,-62.26983,-62.26706
2.68,-0.04426,-62.26706,-62.25396
2.69,-0.0444,-62.25396,-62.23878
2.7,-0.04449,-62.23878,-62.24267
2.71,-0.04461,-62.24267,-62.2504
2.72,-0.04474,-62.2504,-62.25832
2.73,-0.04442,-62.25832,-62.26628
2.74,-0.04402,-62.26628,-62.2612
2.75,-0.04352,-62.2612,-62.25349
2.7600000000000002,-0.043,-62.25349,-62.25015
2.77,-0.04246,-62.25015,-62.24768
2.7800000000000002,-0.04192,-62.24768,-62.24579
2.79,-0.04134,-62.24579,-62.244
2.8000000000000003,-0.04076,-62.244,-62.2448
2.81,-0.04044,-62.2448,-62.24613
2.82,-0.04018,-62.24613,-62.23646
2.83,-0.04031,-62.23646,-62.22459
2.84,-0.04052,-62.22459,-62.21589
2.85,-0.04104,-62.21589,-62.20783
2.86,-0.04161,-62.20783,-62.22146
2.87,-0.04258,-62.22146,-62.23946
2.88,-0.04362,-62.23946,-62.24323
2.89,-0.04408,-62.24323,-62.24412
2.9,-0.04442,-62.24412,-62.24119
2.91,-0.0446,-62.24119,-62.23749
2.92,-0.04474,-62.23749,-62.23467
2.93,-0.04449,-62.23467,-62.23203
2.94,-0.04416,-62.23203,-62.22521
2.95,-0.04356,-62.22521,-62.21754
2.96,-0.0429,-62.21754,-62.23404
2.97,-0.0423,-62.23404,-62.25541
2.98,-0.0417,-62.25541,-62.26111
2.99,-0.04119,-62.26111,-62.26366
3.0,-0.04069,-62.26366,-62.25062
3.0100000000000002,-0.04061,-62.25062,-62.23443
3.02,-0.04061,-62.23443,-62.23184
3.0300000000000002,-0.04099,-62.23184,-62.23199
3.04,-0.04143,-62.23199,-62.21447
3.0500000000000003,-0.04143,-62.21447,-62.19338
3.06,-0.04133,-62.19338,-62.17765
3.0700000000000003,-0.04171,-62.17765,-62.163
3.08,-0.04219,-62.163,-62.15353
3.09,-0.04259,-62.15353,-62.14511
3.1,-0.04297,-62.14511,-62.14172
3.11,-0.04301,-62.14172,-62.13934
3.12,-0.04297,-62.13934,-62.14466
3.13,-0.04268,-62.14466,-62.15153
3.14,-0.04233,-62.15153,-62.16936
3.15,-0.0423,-62.16936,-62.18941
3.16,-0.04234,-62.18941,-62.19422
3.17,-0.04203,-62.19422,-62.19595
3.18,-0.04166,-62.19595,-62.19432
3.19,-0.04122,-62.19432,-62.19201
3.2,-0.04076,-62.19201,-62.20176
3.21,-0.04056,-62.20176,-62.21395
3.22,-0.04042,-62.21395,-62.20987
3.23,-0.04046,-62.20987,-62.2025
3.24,-0.04055,-62.2025,-62.20921
3.25,-0.04075,-62.20921,-62.21875
3.2600000000000002,-0.04097,-62.21875,-62.22081
3.27,-0.04129,-62.22081,-62.22135
3.2800000000000002,-0.04162,-62.22135,-62.2148
3.29,-0.04189,-62.2148,-62.2068
3.3000000000000003,-0.04215,-62.2068,-62.21656
3.31,-0.0425,-62.21656,-62.2299
3.3200000000000003,-0.04286,-62.2299,-62.22142
3.33,-0.04281,-62.22142,-62.20852
3.34,-0.04268,-62.20852,-62.20465
3.35,-0.04272,-62.20465,-62.2026
3.36,-0.04279,-62.2026,-62.1994
3.37,-0.04314,-62.1994,-62.19596
3.38,-0.04355,-62.19596,-62.19201
3.39,-0.04365,-62.19201,-62.18794
3.4,-0.0437,-62.18794,-62.19682
3.41,-0.04396,-62.19682,-62.20832
3.42,-0.04426,-62.20832,-62.22008
3.43,-0.04438,-62.22008,-62.23191
3.44,-0.04446,-62.23191,-62.24737
3.45,-0.0445,-62.24737,-62.26357
3.46,-0.04454,-62.26357,-62.27838
3.47,-0.04435,-62.27838,-62.29292
3.48,-0.04411,-62.29292,-62.30036
3.49,-0.04388,-62.30036,-62.30637
3.5,-0.04364,-62.30637,-62.31174
3.5100000000000002,-0.04385,-62.31174,-62.31697
3.52,-0.04416,-62.31697,-62.30691
3.5300000000000002,-0.04424,-62.30691,-62.29374
3.54,-0.04428,-62.29374,-62.27678
3.5500000000000003,-0.04404,-62.27678,-62.25904
3.56,-0.04375,-62.25904,-62.24411
3.5700000000000003,-0.04362,-62.24411,-62.22974
3.58,-0.04353,-62.22974,-62.22646
3.59,-0.04337,-62.22646,-62.22542
3.6,-0.04319,-62.22542,-62.22416
3.61,-0.04283,-62.22416,-62.22285
3.62,-0.04244,-62.22285,-62.22759
3.63,-0.04223,-62.22759,-62.23355
3.64,-0.04206,-62.23355,-62.23523
3.65,-0.04156,-62.23523,-62.23604
3.66,-0.04099,-62.23604,-62.24143
3.67,-0.04081,-62.24143,-62.24776
3.68,-0.04072,-62.24776,-62.24951
3.69,-0.04054,-62.24951,-62.25034
3.7,-0.04034,-62.25034,-62.22945
3.71,-0.04026,-62.22945,-62.20417
3.72,-0.04021,-62.20417,-62.19693
3.73,-0.04093,-62.19693,-62.19335
3.74,-0.0418,-62.19335,-62.18043
3.75,-0.04264,-62.18043,-62.16561
3.7600000000000002,-0.04348,-62.16561,-62.15568
3.77,-0.04417,-62.15568,-62.14672
3.7800000000000002,-0.04482,-62.14672,-62.14958
3.79,-0.04533,-62.14958,-62.15483
3.8000000000000003,-0.04581,-62.15483,-62.15752
3.81,-0.0455,-62.15752,-62.15968
3.8200000000000003,-0.04503,-62.15968,-62.17419
3.83,-0.04436,-62.17419,-62.1912
3.84,-0.04366,-62.1912,-62.20517
3.85,-0.04324,-62.20517,-62.21853
3.86,-0.04288,-62.21853,-62.22092
3.87,-0.04265,-62.22092,-62.22109
3.88,-0.04245,-62.22109,-62.23331
3.89,-0.04283,-62.23331,-62.24797
3.9,-0.04333,-62.24797,-62.24612
3.91,-0.04358,-62.24612,-62.24092
3.92,-0.04379,-62.24092,-62.23582
3.93,-0.04385,-62.23582,-62.23075
3.94,-0.04389,-62.23075,-62.25011
3.95,-0.04392,-62.25011,-62.27442
3.96,-0.04395,-62.27442,-62.28972
3.97,-0.0435,-62.28972,-62.30319
3.98,-0.04294,-62.30319,-62.30404
3.99,-0.04247,-62.30404,-62.30232
4.0,-0.04201,-62.30232,-62.29303
4.01,-0.042,-62.29303,-62.28219
4.0200000000000005,-0.04208,-62.28219,-62.27522
4.03,-0.04221,-62.27522,-62.26903
4.04,-0.04235,-62.26903,-62.2748
4.05,-0.04283,-62.2748,-62.28301
4.0600000000000005,-0.04337,-62.28301,-62.28464
4.07,-0.04355,-62.28464,-62.28494
4.08,-0.04365,-62.28494,-62.27994
4.09,-0.04373,-62.27994,-62.27386
4.1,-0.04381,-62.27386,-62.28651
4.11,-0.04386,-62.28651,-62.30295
4.12,-0.04389,-62.30295,-62.3045
4.13,-0.04346,-62.3045,-62.30301
4.14,-0.04293,-62.30301,-62.28286
4.15,-0.04275,-62.28286,-62.25891
4.16,-0.04264,-62.25891,-62.24389
4.17,-0.04267,-62.24389,-62.23068
4.18,-0.04272,-62.23068,-62.21784
4.19,-0.0426,-62.21784,-62.20507
4.2,-0.04244,-62.20507,-62.2036
4.21,-0.04252,-62.2036,-62.20443
4.22,-0.04265,-62.20443,-62.22054
4.23,-0.04264,-62.22054,-62.23976
4.24,-0.04261,-62.23976,-62.24274
4.25,-0.04263,-62.24274,-62.24241
4.26,-0.04266,-62.24241,-62.25188
4.2700000000000005,-0.04259,-62.25188,-62.26334
4.28,-0.0425,-62.26334,-62.28719
4.29,-0.0426,-62.28719,-62.31356
4.3,-0.04273,-62.31356,-62.31831
4.3100000000000005,-0.04302,-62.31831,-62.31865
4.32,-0.04334,-62.31865,-62.32659
4.33,-0.04358,-62.32659,-62.33607
4.34,-0.04381,-62.33607,-62.32948
4.3500000000000005,-0.04383,-62.32948,-62.31962
4.36,-0.04381,-62.31962,-62.30999
4.37,-0.0436,-62.30999,-62.30041
4.38,-0.04336,-62.30041,-62.29766
4.39,-0.04318,-62.29766,-62.29629
4.4,-0.04303,-62.29629,-62.28499
4.41,-0.04296,-62.28499,-62.27168
4.42,-0.04292,-62.27168,-62.27135
4.43,-0.04282,-62.27135,-62.27367
4.44,-0.04272,-62.27367,-62.28122
4.45,-0.04278,-62.28122,-62.28984
4.46,-0.04287,-62.28984,-62.29511
4.47,-0.043,-62.29511,-62.2997
4.48,-0.04313,-62.2997,-62.30364
4.49,-0.04337,-62.30364,-62.30743
4.5,-0.04362,-62.30743,-62.2968
4.51,-0.04396,-62.2968,-62.28322
4.5200000000000005,-0.04431,-62.28322,-62.28385
4.53,-0.04408,-62.28385,-62.28737
4.54,-0.04373,-62.28737,-62.29061
4.55,-0.0434,-62.29061,-62.2938
4.5600000000000005,-0.04309,-62.2938,-62.29457
4.57,-0.0432,-62.29457,-62.29485
4.58,-0.04339,-62.29485,-62.30354
4.59,-0.04324,-62.30354,-62.31395
4.6000000000000005,-0.04303,-62.31395,-62.30987
4.61,-0.04295,-62.30987,-62.30286
4.62,-0.04288,-62.30286,-62.29989
4.63,-0.04309,-62.29989,-62.29774
4.64,-0.04335,-62.29774,-62.29219
4.65,-0.04377,-62.29219,-62.28595
4.66,-0.04424,-62.28595,-62.27349
4.67,-0.04473,-62.27349,-62.25977
4.68,-0.04523,-62.25977,-62.27185
4.69,-0.0449,-62.27185,-62.28919
4.7,-0.04441,-62.28919,-62.30266
4.71,-0.04397,-62.30266,-62.31534
4.72,-0.04354,-62.31534,-62.31786
4.73,-0.04339,-62.31786,-62.31831
4.74,-0.04329,-62.31831,-62.32935
4.75,-0.04313,-62.32935,-62.34257
4.76,-0.04295,-62.34257,-62.3435
4.7700000000000005,-0.04271,-62.3435,-62.34193
4.78,-0.04247,-62.34193,-62.33372
4.79,-0.04245,-62.33372,-62.32416
4.8,-0.04247,-62.32416,-62.32625
4.8100000000000005,-0.04265,-62.32625,-62.3307
4.82,-0.04286,-62.3307,-62.32847
4.83,-0.043,-62.32847,-62.32487
4.84,-0.04312,-62.32487,-62.32111
4.8500000000000005,-0.04291,-62.32111,-62.31731
4.86,-0.04262,-62.31731,-62.32658
4.87,-0.04267,-62.32658,-62.33852
4.88,-0.04278,-62.33852,-62.3365
4.89,-0.04279,-62.3365,-62.33162
4.9,-0.04277,-62.33162,-62.33509
4.91,-0.04292,-62.33509,-62.34026
4.92,-0.04311,-62.34026,-62.35107
4.93,-0.04322,-62.35107,-62.36302
4.94,-0.04333,-62.36302,-62.36375
4.95,-0.04312,-62.36375,-62.36218
4.96,-0.04285,-62.36218,-62.36604
4.97,-0.04269,-62.36604,-62.37101
4.98,-0.04256,-62.37101,-62.35627
4.99,-0.04257,-62.35627,-62.33751
5.0,-0.0426,-62.33751,-62.3125
5.01,-0.0422,-62.3125,-62.28621
5.0200000000000005,-0.04171,-62.28621,-62.29233
5.03,-0.04153,-62.29233,-62.30506
5.04,-0.04141,-62.30506,-62.30864
5.05,-0.04183,-62.30864,-62.31036
5.0600000000000005,-0.04236,-62.31036,-62.31319
5.07,-0.04284,-62.31319,-62.31624
5.08,-0.04331,-62.31624,-62.31886
5.09,-0.04366,-62.31886,-62.32139
5.1000000000000005,-0.04398,-62.32139,-62.33156
5.11,-0.04403,-62.33156,-62.34331
5.12,-0.04402,-62.34331,-62.34679
5.13,-0.04433,-62.34679,-62.34859
5.14,-0.04471,-62.34859,-62.34214
5.15,-0.04484,-62.34214,-62.334
5.16,-0.04493,-62.334,-62.3228
5.17,-0.04451,-62.3228,-62.31097
5.18,-0.04398,-62.31097,-62.31665
5.19,-0.044,-62.31665,-62.32589
5.2,-0.04413,-62.32589,-62.3328
5.21,-0.04427,-62.3328,-62.33922
5.22,-0.0444,-62.33922,-62.32622
5.23,-0.04419,-62.32622,-62.30924
5.24,-0.04391,-62.30924,-62.29689
5.25,-0.04331,-62.29689,-62.28547
5.26,-0.04265,-62.28547,-62.28917
5.2700000000000005,-0.0424,-62.28917,-62.29596
5.28,-0.04223,-62.29596,-62.29984
5.29,-0.04235,-62.29984,-62.30313
5.3,-0.04253,-62.30313,-62.31976
5.3100000000000005,-0.04239,-62.31976,-62.33913
5.32,-0.04219,-62.33913,-62.33479
5.33,-0.04181,-62.33479,-62.32559
5.34,-0.0414,-62.32559,-62.33187
5.3500000000000005,-0.04163,-62.33187,-62.34132
5.36,-0.042,-62.34132,-62.33701
5.37,-0.04181,-62.33701,-62.32989
5.38,-0.04151,-62.32989,-62.30986
5.39,-0.04115,-62.30986,-62.28719
5.4,-0.04077,-62.28719,-62.27869
5.41,-0.04073,-62.27869,-62.27309
5.42,-0.04076,-62.27309,-62.25802
5.43,-0.04103,-62.25802,-62.24101
5.44,-0.04135,-62.24101,-62.24214
5.45,-0.04194,-62.24214,-62.24698
5.46,-0.04258,-62.24698,-62.26169
5.47,-0.04319,-62.26169,-62.27841
5.48,-0.0438,-62.27841,-62.28706
5.49,-0.04422,-62.28706,-62.29404
5.5,-0.0446,-62.29404,-62.31002
5.51,-0.04486,-62.31002,-62.32784
5.5200000000000005,-0.04508,-62.32784,-62.33457
5.53,-0.04481,-62.33457,-62.33902
5.54,-0.04445,-62.33902,-62.3447
5.55,-0.04373,-62.3447,-62.35063
5.5600000000000005,-0.04295,-62.35063,-62.35305
5.57,-0.04248,-62.35305,-62.35475
5.58,-0.04208,-62.35475,-62.34879
5.59,-0.04162,-62.34879,-62.34126
5.6000000000000005,-0.04116,-62.34126,-62.34147
5.61,-0.04082,-62.34147,-62.34327
5.62,-0.0405,-62.34327,-62.34414
5.63,-0.04039,-62.34414,-62.34482
5.64,-0.04032,-62.34482,-62.34251
5.65,-0.04041,-62.34251,-62.33959
5.66,-0.04054,-62.33959,-62.34123
5.67,-0.04097,-62.34123,-62.3438
5.68,-0.04147,-62.3438,-62.34504
5.69,-0.04216,-62.34504,-62.34599
5.7,-0.04288,-62.34599,-62.33829
5.71,-0.04317,-62.33829,-62.32881
5.72,-0.04338,-62.32881,-62.33707
5.73,-0.04351,-62.33707,-62.34896
5.74,-0.04362,-62.34896,-62.36491
5.75,-0.04372,-62.36491,-62.38171
5.76,-0.04382,-62.38171,-62.38087
5.7700000000000005,-0.0435,-62.38087,-62.37641
5.78,-0.0431,-62.37641,-62.36432
5.79,-0.0428,-62.36432,-62.35066
5.8,-0.04253,-62.35066,-62.33487
5.8100000000000005,-0.04218,-62.33487,-62.31863
5.82,-0.04183,-62.31863,-62.30046
5.83,-0.04205,-62.30046,-62.28188
5.84,-0.04239,-62.28188,-62.27004
5.8500000000000005,-0.04247,-62.27004,-62.25959
5.86,-0.04249,-62.25959,-62.24076
5.87,-0.04225,-62.24076,-62.22022
5.88,-0.04196,-62.22022,-62.21964
5.89,-0.042,-62.21964,-62.22316
5.9,-0.04211,-62.22316,-62.22581
5.91,-0.04241,-62.22581,-62.22829
5.92,-0.04275,-62.22829,-62.23086
5.93,-0.04291,-62.23086,-62.23345
5.94,-0.04305,-62.23345,-62.24365
5.95,-0.04346,-62.24365,-62.25541
5.96,-0.04393,-62.25541,-62.25859
5.97,-0.04415,-62.25859,-62.26001
5.98,-0.04432,-62.26001,-62.25976
5.99,-0.0447,-62.25976,-62.25916
6.0,-0.04513,-62.25916,-62.27673
6.01,-0.04497,-62.27673,-62.29804
6.0200000000000005,-0.04468,-62.29804,-62.29246
6.03,-0.04417,-62.29246,-62.28137
6.04,-0.04362,-62.28137,-62.27945
6.05,-0.04324,-62.27945,-62.27941
6.0600000000000005,-0.0429,-62.27941,-62.27885
6.07,-0.04281,-62.27885,-62.27817
6.08,-0.04277,-62.27817,-62.28588
6.09,-0.04272,-62.28588,-62.2953
6.1000000000000005,-0.04268,-62.2953,-62.3066
6.11,-0.04282,-62.3066,-62.31827
6.12,-0.04299,-62.31827,-62.32066
6.13,-0.04323,-62.32066,-62.32114
6.140000000000001,-0.04348,-62.32114,-62.31502
6.15,-0.04356,-62.31502,-62.30754
